Node_ID,Timestamp,Data_Type,Data_Value,Encryption_Status,Access_Control_Level,Latency (ms),Energy_Consumption (mJ),Throughput (Mbps),Integrity_Verified
7856,2024-11-05 05:51:12.649443,Sensor_Data,493,Encrypted,Doctor,54.5,0.59,10.79,Verified
7857,2024-11-05 05:51:22.649443,Sensor_Data,930,Encrypted,Nurse,46.07,0.249,11.16,Verified
7858,2024-11-05 05:51:32.649443,Sensor_Data,353,Encrypted,Nurse,63.12,0.5,8.46,Verified
7859,2024-11-05 05:51:42.649443,Sensor_Data,273,Not_Encrypted,Doctor,33.13,0.507,10.63,Verified
7860,2024-11-05 05:51:52.649443,Medical_Record,11,Encrypted,Doctor,43.39,0.481,9.0,Verified
7861,2024-11-05 05:52:02.649443,Medical_Record,479,Not_Encrypted,Admin,45.58,0.465,11.02,Verified
7862,2024-11-05 05:52:12.649443,Medical_Record,579,Encrypted,Nurse,54.62,0.539,9.7,Verified
7863,2024-11-05 05:52:22.649443,Sensor_Data,44,Encrypted,Doctor,40.12,0.509,8.11,Verified
7864,2024-11-05 05:52:32.649443,Medical_Record,831,Encrypted,Doctor,52.57,0.559,3.95,Verified
7865,2024-11-05 05:52:42.649443,Medical_Record,815,Encrypted,Admin,48.68,0.655,7.99,Verified
7866,2024-11-05 05:52:52.649443,Medical_Record,815,Not_Encrypted,Doctor,39.66,0.409,13.03,Verified
7867,2024-11-05 05:53:02.649443,Medical_Record,703,Encrypted,Admin,46.16,0.59,9.75,Verified
7868,2024-11-05 05:53:12.649443,Medical_Record,168,Not_Encrypted,Nurse,43.71,0.399,7.9,Verified
7869,2024-11-05 05:53:22.649443,Sensor_Data,780,Encrypted,Doctor,59.2,0.748,8.36,Verified
7870,2024-11-05 05:53:32.649443,Sensor_Data,228,Not_Encrypted,Doctor,54.74,0.658,11.77,Verified
7871,2024-11-05 05:53:42.649443,Medical_Record,185,Encrypted,Doctor,56.93,0.479,8.43,Verified
7872,2024-11-05 05:53:52.649443,Sensor_Data,205,Encrypted,Admin,40.3,0.583,8.04,Verified
7873,2024-11-05 05:54:02.649443,Sensor_Data,171,Not_Encrypted,Admin,56.33,0.428,8.27,Corrupted
7874,2024-11-05 05:54:12.649443,Medical_Record,144,Not_Encrypted,Doctor,57.73,0.52,12.43,Verified
7875,2024-11-05 05:54:22.649443,Medical_Record,975,Encrypted,Nurse,64.2,0.386,13.8,Verified
7876,2024-11-05 05:54:32.649443,Medical_Record,518,Encrypted,Admin,35.72,0.653,10.75,Verified
7877,2024-11-05 05:54:42.649443,Sensor_Data,143,Encrypted,Admin,34.09,0.562,13.46,Verified
7878,2024-11-05 05:54:52.649443,Medical_Record,117,Encrypted,Doctor,34.43,0.391,10.19,Verified
7879,2024-11-05 05:55:02.649443,Medical_Record,644,Encrypted,Admin,76.64,0.498,6.29,Verified
7880,2024-11-05 05:55:12.649443,Medical_Record,853,Not_Encrypted,Doctor,43.54,0.352,9.94,Verified
7881,2024-11-05 05:55:22.649443,Sensor_Data,944,Not_Encrypted,Admin,48.13,0.567,15.12,Verified
7882,2024-11-05 05:55:32.649443,Medical_Record,362,Encrypted,Doctor,70.52,0.397,10.58,Verified
7883,2024-11-05 05:55:42.649443,Sensor_Data,495,Not_Encrypted,Nurse,34.06,0.544,8.46,Verified
7884,2024-11-05 05:55:52.649443,Sensor_Data,330,Encrypted,Doctor,42.02,0.511,9.76,Verified
7885,2024-11-05 05:56:02.649443,Sensor_Data,849,Encrypted,Nurse,43.88,0.653,12.27,Verified
7886,2024-11-05 05:56:12.649443,Sensor_Data,525,Not_Encrypted,Doctor,44.13,0.523,11.17,Verified
7887,2024-11-05 05:56:22.649443,Sensor_Data,5,Encrypted,Admin,58.76,0.556,10.29,Verified
7888,2024-11-05 05:56:32.649443,Medical_Record,664,Not_Encrypted,Nurse,55.13,0.549,8.95,Verified
7889,2024-11-05 05:56:42.649443,Sensor_Data,700,Not_Encrypted,Admin,39.92,0.491,12.35,Verified
7890,2024-11-05 05:56:52.649443,Medical_Record,448,Not_Encrypted,Admin,47.31,0.605,8.56,Verified
7891,2024-11-05 05:57:02.649443,Sensor_Data,44,Encrypted,Nurse,42.4,0.523,9.38,Verified
7892,2024-11-05 05:57:12.649443,Medical_Record,646,Encrypted,Nurse,49.03,0.532,6.14,Verified
7893,2024-11-05 05:57:22.649443,Sensor_Data,893,Not_Encrypted,Nurse,67.87,0.474,10.55,Verified
7894,2024-11-05 05:57:32.649443,Sensor_Data,111,Encrypted,Admin,61.63,0.512,10.69,Verified
7895,2024-11-05 05:57:42.649443,Sensor_Data,983,Not_Encrypted,Doctor,33.02,0.701,12.62,Verified
7896,2024-11-05 05:57:52.649443,Sensor_Data,632,Not_Encrypted,Doctor,48.75,0.315,7.46,Verified
7897,2024-11-05 05:58:02.649443,Medical_Record,719,Not_Encrypted,Nurse,47.14,0.381,10.91,Verified
7898,2024-11-05 05:58:12.649443,Sensor_Data,698,Not_Encrypted,Doctor,57.08,0.422,7.42,Verified
7899,2024-11-05 05:58:22.649443,Medical_Record,950,Encrypted,Doctor,68.48,0.55,9.69,Verified
7900,2024-11-05 05:58:32.649443,Sensor_Data,930,Encrypted,Admin,63.07,0.561,7.5,Verified
7901,2024-11-05 05:58:42.649443,Sensor_Data,278,Not_Encrypted,Admin,64.93,0.7,8.21,Verified
7902,2024-11-05 05:58:52.649443,Medical_Record,475,Not_Encrypted,Doctor,33.87,0.615,10.73,Verified
7903,2024-11-05 05:59:02.649443,Sensor_Data,304,Encrypted,Admin,65.9,0.558,10.48,Verified
7904,2024-11-05 05:59:12.649443,Sensor_Data,896,Encrypted,Doctor,44.27,0.553,10.49,Verified
7905,2024-11-05 05:59:22.649443,Sensor_Data,654,Not_Encrypted,Admin,60.11,0.656,7.92,Verified
7906,2024-11-05 05:59:32.649443,Sensor_Data,973,Not_Encrypted,Doctor,42.1,0.574,10.71,Verified
7907,2024-11-05 05:59:42.649443,Medical_Record,713,Encrypted,Doctor,40.31,0.404,10.79,Verified
7908,2024-11-05 05:59:52.649443,Sensor_Data,71,Encrypted,Doctor,60.17,0.472,7.24,Verified
7909,2024-11-05 06:00:02.649443,Medical_Record,529,Encrypted,Admin,72.7,0.508,9.71,Verified
7910,2024-11-05 06:00:12.649443,Medical_Record,324,Encrypted,Nurse,46.46,0.664,13.14,Verified
7911,2024-11-05 06:00:22.649443,Medical_Record,397,Encrypted,Doctor,33.57,0.471,4.63,Verified
7912,2024-11-05 06:00:32.649443,Sensor_Data,834,Not_Encrypted,Nurse,41.22,0.44,12.66,Verified
7913,2024-11-05 06:00:42.649443,Medical_Record,554,Encrypted,Nurse,55.77,0.506,6.81,Verified
7914,2024-11-05 06:00:52.649443,Sensor_Data,452,Encrypted,Nurse,71.39,0.512,8.26,Verified
7915,2024-11-05 06:01:02.649443,Sensor_Data,99,Encrypted,Admin,40.38,0.44,8.37,Verified
7916,2024-11-05 06:01:12.649443,Medical_Record,426,Not_Encrypted,Nurse,44.68,0.574,8.41,Verified
7917,2024-11-05 06:01:22.649443,Sensor_Data,395,Encrypted,Admin,58.58,0.506,9.55,Verified
7918,2024-11-05 06:01:32.649443,Medical_Record,123,Not_Encrypted,Nurse,58.78,0.48,12.96,Verified
7919,2024-11-05 06:01:42.649443,Medical_Record,236,Encrypted,Admin,49.89,0.625,9.86,Verified
7920,2024-11-05 06:01:52.649443,Sensor_Data,555,Not_Encrypted,Nurse,44.76,0.422,9.23,Verified
7921,2024-11-05 06:02:02.649443,Medical_Record,660,Not_Encrypted,Admin,56.58,0.316,13.9,Verified
7922,2024-11-05 06:02:12.649443,Sensor_Data,749,Encrypted,Nurse,45.01,0.482,12.45,Verified
7923,2024-11-05 06:02:22.649443,Medical_Record,273,Not_Encrypted,Doctor,41.31,0.412,9.37,Verified
7924,2024-11-05 06:02:32.649443,Medical_Record,948,Not_Encrypted,Nurse,55.91,0.607,12.98,Verified
7925,2024-11-05 06:02:42.649443,Medical_Record,15,Not_Encrypted,Admin,54.02,0.382,11.59,Verified
7926,2024-11-05 06:02:52.649443,Medical_Record,624,Not_Encrypted,Doctor,44.37,0.457,12.28,Verified
7927,2024-11-05 06:03:02.649443,Medical_Record,822,Not_Encrypted,Doctor,65.03,0.288,9.87,Corrupted
7928,2024-11-05 06:03:12.649443,Sensor_Data,380,Encrypted,Doctor,73.52,0.519,8.28,Verified
7929,2024-11-05 06:03:22.649443,Medical_Record,9,Not_Encrypted,Admin,29.61,0.506,8.87,Verified
7930,2024-11-05 06:03:32.649443,Sensor_Data,171,Not_Encrypted,Admin,48.01,0.448,9.54,Verified
7931,2024-11-05 06:03:42.649443,Medical_Record,379,Not_Encrypted,Admin,62.12,0.488,10.79,Verified
7932,2024-11-05 06:03:52.649443,Sensor_Data,459,Not_Encrypted,Nurse,50.92,0.712,9.75,Verified
7933,2024-11-05 06:04:02.649443,Sensor_Data,3,Not_Encrypted,Nurse,54.24,0.588,9.68,Verified
7934,2024-11-05 06:04:12.649443,Medical_Record,403,Encrypted,Doctor,53.58,0.483,11.16,Verified
7935,2024-11-05 06:04:22.649443,Medical_Record,384,Encrypted,Nurse,44.28,0.455,6.9,Verified
7936,2024-11-05 06:04:32.649443,Medical_Record,319,Not_Encrypted,Admin,66.19,0.436,12.86,Verified
7937,2024-11-05 06:04:42.649443,Medical_Record,455,Not_Encrypted,Nurse,49.74,0.559,12.24,Verified
7938,2024-11-05 06:04:52.649443,Medical_Record,110,Not_Encrypted,Doctor,46.28,0.483,9.36,Verified
7939,2024-11-05 06:05:02.649443,Sensor_Data,489,Encrypted,Doctor,46.84,0.482,8.68,Verified
7940,2024-11-05 06:05:12.649443,Medical_Record,415,Encrypted,Doctor,46.49,0.464,7.63,Verified
7941,2024-11-05 06:05:22.649443,Sensor_Data,408,Not_Encrypted,Doctor,32.11,0.552,9.91,Verified
7942,2024-11-05 06:05:32.649443,Medical_Record,429,Not_Encrypted,Nurse,49.27,0.393,9.27,Verified
7943,2024-11-05 06:05:42.649443,Sensor_Data,50,Encrypted,Doctor,71.07,0.537,13.27,Verified
7944,2024-11-05 06:05:52.649443,Medical_Record,197,Encrypted,Admin,60.56,0.412,6.38,Verified
7945,2024-11-05 06:06:02.649443,Medical_Record,109,Not_Encrypted,Nurse,63.91,0.461,9.09,Verified
7946,2024-11-05 06:06:12.649443,Sensor_Data,167,Encrypted,Admin,42.81,0.517,7.44,Verified
7947,2024-11-05 06:06:22.649443,Sensor_Data,259,Not_Encrypted,Nurse,47.63,0.594,9.7,Verified
7948,2024-11-05 06:06:32.649443,Medical_Record,770,Encrypted,Nurse,56.13,0.498,12.38,Verified
7949,2024-11-05 06:06:42.649443,Sensor_Data,813,Not_Encrypted,Nurse,40.66,0.545,7.84,Verified
7950,2024-11-05 06:06:52.649443,Sensor_Data,462,Encrypted,Admin,40.85,0.608,11.86,Verified
7951,2024-11-05 06:07:02.649443,Medical_Record,634,Not_Encrypted,Nurse,36.13,0.382,11.63,Verified
7952,2024-11-05 06:07:12.649443,Medical_Record,497,Encrypted,Doctor,43.16,0.707,9.04,Verified
7953,2024-11-05 06:07:22.649443,Medical_Record,138,Not_Encrypted,Doctor,37.64,0.597,8.7,Verified
7954,2024-11-05 06:07:32.649443,Medical_Record,522,Encrypted,Doctor,62.63,0.505,11.4,Verified
7955,2024-11-05 06:07:42.649443,Sensor_Data,81,Encrypted,Doctor,50.09,0.571,9.89,Verified
7956,2024-11-05 06:07:52.649443,Sensor_Data,455,Encrypted,Admin,46.64,0.467,11.13,Verified
7957,2024-11-05 06:08:02.649443,Sensor_Data,700,Not_Encrypted,Admin,45.17,0.325,10.18,Verified
7958,2024-11-05 06:08:12.649443,Sensor_Data,469,Encrypted,Admin,37.57,0.534,12.73,Verified
7959,2024-11-05 06:08:22.649443,Sensor_Data,131,Not_Encrypted,Nurse,50.89,0.441,9.26,Verified
7960,2024-11-05 06:08:32.649443,Medical_Record,50,Not_Encrypted,Nurse,62.68,0.815,9.43,Verified
7961,2024-11-05 06:08:42.649443,Medical_Record,569,Not_Encrypted,Admin,65.18,0.476,6.64,Verified
7962,2024-11-05 06:08:52.649443,Sensor_Data,122,Encrypted,Nurse,38.52,0.449,10.77,Verified
7963,2024-11-05 06:09:02.649443,Medical_Record,584,Encrypted,Nurse,55.02,0.368,10.39,Verified
7964,2024-11-05 06:09:12.649443,Medical_Record,30,Not_Encrypted,Nurse,56.82,0.437,8.98,Verified
7965,2024-11-05 06:09:22.649443,Sensor_Data,26,Not_Encrypted,Nurse,42.21,0.54,11.39,Verified
7966,2024-11-05 06:09:32.649443,Medical_Record,645,Not_Encrypted,Doctor,78.64,0.537,6.68,Verified
7967,2024-11-05 06:09:42.649443,Sensor_Data,969,Encrypted,Nurse,43.09,0.402,8.12,Verified
7968,2024-11-05 06:09:52.649443,Sensor_Data,27,Not_Encrypted,Doctor,38.13,0.547,13.13,Verified
7969,2024-11-05 06:10:02.649443,Medical_Record,193,Not_Encrypted,Doctor,54.76,0.293,13.23,Verified
7970,2024-11-05 06:10:12.649443,Medical_Record,20,Not_Encrypted,Doctor,62.55,0.576,4.75,Verified
7971,2024-11-05 06:10:22.649443,Sensor_Data,993,Encrypted,Admin,53.96,0.588,8.36,Corrupted
7972,2024-11-05 06:10:32.649443,Medical_Record,279,Not_Encrypted,Doctor,53.92,0.421,10.05,Verified
7973,2024-11-05 06:10:42.649443,Sensor_Data,161,Not_Encrypted,Doctor,62.87,0.464,13.12,Verified
7974,2024-11-05 06:10:52.649443,Medical_Record,375,Not_Encrypted,Admin,44.17,0.496,11.28,Verified
7975,2024-11-05 06:11:02.649443,Medical_Record,218,Not_Encrypted,Doctor,38.01,0.504,8.49,Verified
7976,2024-11-05 06:11:12.649443,Sensor_Data,673,Not_Encrypted,Nurse,53.27,0.391,7.84,Verified
7977,2024-11-05 06:11:22.649443,Medical_Record,541,Not_Encrypted,Doctor,41.26,0.661,10.34,Verified
7978,2024-11-05 06:11:32.649443,Medical_Record,306,Encrypted,Nurse,32.01,0.59,8.79,Verified
7979,2024-11-05 06:11:42.649443,Sensor_Data,237,Not_Encrypted,Doctor,57.14,0.388,11.76,Verified
7980,2024-11-05 06:11:52.649443,Sensor_Data,224,Not_Encrypted,Admin,48.38,0.279,8.29,Verified
7981,2024-11-05 06:12:02.649443,Sensor_Data,708,Not_Encrypted,Nurse,57.01,0.588,8.6,Verified
7982,2024-11-05 06:12:12.649443,Sensor_Data,760,Encrypted,Doctor,40.97,0.412,9.29,Verified
7983,2024-11-05 06:12:22.649443,Sensor_Data,610,Not_Encrypted,Doctor,49.79,0.484,7.29,Verified
7984,2024-11-05 06:12:32.649443,Sensor_Data,253,Encrypted,Admin,48.31,0.571,11.16,Verified
7985,2024-11-05 06:12:42.649443,Sensor_Data,877,Not_Encrypted,Admin,60.15,0.54,15.31,Verified
7986,2024-11-05 06:12:52.649443,Medical_Record,475,Encrypted,Doctor,38.98,0.474,13.11,Verified
7987,2024-11-05 06:13:02.649443,Medical_Record,865,Encrypted,Doctor,59.26,0.606,11.34,Verified
7988,2024-11-05 06:13:12.649443,Medical_Record,340,Not_Encrypted,Admin,61.97,0.591,11.56,Verified
7989,2024-11-05 06:13:22.649443,Sensor_Data,883,Encrypted,Nurse,40.49,0.536,10.69,Verified
7990,2024-11-05 06:13:32.649443,Sensor_Data,914,Encrypted,Doctor,58.35,0.625,8.93,Verified
7991,2024-11-05 06:13:42.649443,Medical_Record,825,Encrypted,Nurse,62.04,0.616,12.19,Corrupted
7992,2024-11-05 06:13:52.649443,Medical_Record,714,Not_Encrypted,Nurse,55.2,0.336,12.02,Verified
7993,2024-11-05 06:14:02.649443,Medical_Record,101,Not_Encrypted,Nurse,53.68,0.559,5.36,Verified
7994,2024-11-05 06:14:12.649443,Sensor_Data,203,Encrypted,Admin,51.13,0.48,10.72,Verified
7995,2024-11-05 06:14:22.649443,Medical_Record,373,Encrypted,Nurse,42.55,0.499,8.89,Verified
7996,2024-11-05 06:14:32.649443,Medical_Record,330,Not_Encrypted,Admin,41.06,0.586,12.59,Verified
7997,2024-11-05 06:14:42.649443,Medical_Record,755,Not_Encrypted,Doctor,34.96,0.429,6.59,Verified
7998,2024-11-05 06:14:52.649443,Sensor_Data,736,Encrypted,Admin,35.73,0.344,7.64,Verified
7999,2024-11-05 06:15:02.649443,Sensor_Data,94,Not_Encrypted,Admin,57.09,0.26,13.64,Verified
8000,2024-11-05 06:15:12.649443,Medical_Record,661,Encrypted,Admin,45.49,0.636,8.65,Verified
8001,2024-11-05 06:15:22.649443,Medical_Record,68,Not_Encrypted,Nurse,62.8,0.518,11.25,Verified
8002,2024-11-05 06:15:32.649443,Sensor_Data,937,Encrypted,Admin,54.48,0.63,9.33,Corrupted
8003,2024-11-05 06:15:42.649443,Medical_Record,561,Not_Encrypted,Admin,52.53,0.461,7.24,Verified
8004,2024-11-05 06:15:52.649443,Medical_Record,491,Not_Encrypted,Admin,23.98,0.624,10.39,Verified
8005,2024-11-05 06:16:02.649443,Medical_Record,117,Encrypted,Doctor,37.59,0.466,6.51,Verified
8006,2024-11-05 06:16:12.649443,Medical_Record,341,Not_Encrypted,Nurse,58.17,0.333,11.68,Verified
8007,2024-11-05 06:16:22.649443,Sensor_Data,671,Encrypted,Admin,54.91,0.48,7.33,Verified
8008,2024-11-05 06:16:32.649443,Medical_Record,632,Not_Encrypted,Doctor,45.11,0.397,10.88,Verified
8009,2024-11-05 06:16:42.649443,Medical_Record,676,Not_Encrypted,Doctor,61.47,0.512,12.62,Verified
8010,2024-11-05 06:16:52.649443,Medical_Record,731,Not_Encrypted,Nurse,44.88,0.421,9.48,Verified
8011,2024-11-05 06:17:02.649443,Sensor_Data,43,Not_Encrypted,Admin,46.31,0.491,9.56,Verified
8012,2024-11-05 06:17:12.649443,Sensor_Data,102,Encrypted,Admin,42.78,0.401,11.17,Verified
8013,2024-11-05 06:17:22.649443,Sensor_Data,743,Encrypted,Nurse,45.96,0.503,9.23,Verified
8014,2024-11-05 06:17:32.649443,Sensor_Data,419,Encrypted,Admin,49.26,0.294,9.12,Verified
8015,2024-11-05 06:17:42.649443,Sensor_Data,372,Encrypted,Doctor,55.35,0.668,10.61,Verified
8016,2024-11-05 06:17:52.649443,Sensor_Data,937,Not_Encrypted,Admin,51.95,0.321,10.39,Verified
8017,2024-11-05 06:18:02.649443,Sensor_Data,543,Not_Encrypted,Admin,32.15,0.501,7.09,Verified
8018,2024-11-05 06:18:12.649443,Medical_Record,777,Not_Encrypted,Nurse,56.5,0.341,12.86,Verified
8019,2024-11-05 06:18:22.649443,Medical_Record,660,Not_Encrypted,Doctor,60.35,0.549,11.29,Corrupted
8020,2024-11-05 06:18:32.649443,Sensor_Data,435,Not_Encrypted,Admin,45.46,0.538,8.87,Verified
8021,2024-11-05 06:18:42.649443,Medical_Record,618,Encrypted,Doctor,47.36,0.548,9.08,Verified
8022,2024-11-05 06:18:52.649443,Medical_Record,593,Not_Encrypted,Doctor,44.9,0.4,7.27,Verified
8023,2024-11-05 06:19:02.649443,Medical_Record,636,Not_Encrypted,Admin,67.29,0.506,8.68,Verified
8024,2024-11-05 06:19:12.649443,Medical_Record,610,Encrypted,Nurse,53.77,0.357,10.55,Corrupted
8025,2024-11-05 06:19:22.649443,Medical_Record,144,Not_Encrypted,Admin,40.21,0.26,8.36,Verified
8026,2024-11-05 06:19:32.649443,Sensor_Data,29,Encrypted,Doctor,61.8,0.475,8.92,Verified
8027,2024-11-05 06:19:42.649443,Sensor_Data,813,Encrypted,Doctor,57.36,0.674,12.85,Verified
8028,2024-11-05 06:19:52.649443,Sensor_Data,856,Encrypted,Doctor,45.12,0.331,8.96,Verified
8029,2024-11-05 06:20:02.649443,Medical_Record,732,Not_Encrypted,Doctor,46.36,0.406,12.01,Verified
8030,2024-11-05 06:20:12.649443,Sensor_Data,684,Encrypted,Admin,41.82,0.649,11.32,Verified
8031,2024-11-05 06:20:22.649443,Medical_Record,322,Not_Encrypted,Nurse,60.36,0.398,14.29,Verified
8032,2024-11-05 06:20:32.649443,Medical_Record,876,Encrypted,Nurse,40.26,0.36,10.04,Verified
8033,2024-11-05 06:20:42.649443,Sensor_Data,843,Not_Encrypted,Admin,55.49,0.433,11.8,Verified
8034,2024-11-05 06:20:52.649443,Medical_Record,266,Encrypted,Admin,56.69,0.347,11.12,Verified
8035,2024-11-05 06:21:02.649443,Sensor_Data,581,Not_Encrypted,Doctor,46.16,0.478,8.93,Verified
8036,2024-11-05 06:21:12.649443,Sensor_Data,312,Encrypted,Nurse,39.64,0.578,10.01,Verified
8037,2024-11-05 06:21:22.649443,Medical_Record,952,Encrypted,Admin,56.46,0.461,10.35,Verified
8038,2024-11-05 06:21:32.649443,Sensor_Data,141,Not_Encrypted,Admin,42.62,0.444,12.86,Verified
8039,2024-11-05 06:21:42.649443,Sensor_Data,194,Encrypted,Admin,55.78,0.477,11.44,Verified
8040,2024-11-05 06:21:52.649443,Medical_Record,22,Encrypted,Doctor,45.17,0.327,9.07,Verified
8041,2024-11-05 06:22:02.649443,Sensor_Data,742,Encrypted,Admin,56.08,0.664,9.71,Verified
8042,2024-11-05 06:22:12.649443,Medical_Record,435,Encrypted,Doctor,43.43,0.287,9.98,Verified
8043,2024-11-05 06:22:22.649443,Sensor_Data,382,Encrypted,Admin,50.22,0.507,9.75,Verified
8044,2024-11-05 06:22:32.649443,Medical_Record,685,Not_Encrypted,Admin,36.34,0.606,11.05,Verified
8045,2024-11-05 06:22:42.649443,Sensor_Data,938,Not_Encrypted,Doctor,41.82,0.505,11.46,Verified
8046,2024-11-05 06:22:52.649443,Medical_Record,549,Encrypted,Nurse,60.98,0.658,8.05,Verified
8047,2024-11-05 06:23:02.649443,Sensor_Data,281,Not_Encrypted,Nurse,46.93,0.367,11.22,Verified
8048,2024-11-05 06:23:12.649443,Medical_Record,309,Encrypted,Nurse,69.89,0.574,11.84,Verified
8049,2024-11-05 06:23:22.649443,Medical_Record,762,Encrypted,Nurse,43.13,0.392,13.28,Verified
8050,2024-11-05 06:23:32.649443,Sensor_Data,674,Not_Encrypted,Doctor,52.75,0.499,12.68,Verified
8051,2024-11-05 06:23:42.649443,Medical_Record,610,Encrypted,Doctor,38.25,0.535,9.98,Verified
8052,2024-11-05 06:23:52.649443,Medical_Record,718,Not_Encrypted,Doctor,62.49,0.422,8.07,Verified
8053,2024-11-05 06:24:02.649443,Sensor_Data,311,Not_Encrypted,Nurse,55.86,0.536,9.83,Verified
8054,2024-11-05 06:24:12.649443,Sensor_Data,494,Encrypted,Doctor,50.81,0.528,10.37,Verified
8055,2024-11-05 06:24:22.649443,Medical_Record,299,Encrypted,Admin,56.4,0.585,11.51,Verified
8056,2024-11-05 06:24:32.649443,Medical_Record,345,Not_Encrypted,Admin,34.03,0.393,12.85,Verified
8057,2024-11-05 06:24:42.649443,Medical_Record,988,Encrypted,Doctor,61.96,0.55,6.31,Verified
8058,2024-11-05 06:24:52.649443,Medical_Record,931,Encrypted,Nurse,40.82,0.486,11.61,Verified
8059,2024-11-05 06:25:02.649443,Sensor_Data,184,Not_Encrypted,Admin,58.04,0.473,11.69,Verified
8060,2024-11-05 06:25:12.649443,Medical_Record,410,Not_Encrypted,Nurse,36.43,0.368,14.72,Verified
8061,2024-11-05 06:25:22.649443,Sensor_Data,54,Encrypted,Nurse,41.09,0.477,10.57,Verified
8062,2024-11-05 06:25:32.649443,Medical_Record,390,Encrypted,Admin,64.23,0.502,9.68,Verified
8063,2024-11-05 06:25:42.649443,Sensor_Data,562,Not_Encrypted,Doctor,60.12,0.501,10.28,Verified
8064,2024-11-05 06:25:52.649443,Sensor_Data,906,Encrypted,Doctor,45.26,0.593,10.33,Verified
8065,2024-11-05 06:26:02.649443,Medical_Record,898,Encrypted,Nurse,51.97,0.37,7.53,Verified
8066,2024-11-05 06:26:12.649443,Sensor_Data,366,Not_Encrypted,Doctor,46.08,0.545,10.26,Verified
8067,2024-11-05 06:26:22.649443,Sensor_Data,561,Encrypted,Doctor,37.9,0.561,9.68,Verified
8068,2024-11-05 06:26:32.649443,Medical_Record,109,Not_Encrypted,Admin,36.82,0.475,10.4,Corrupted
8069,2024-11-05 06:26:42.649443,Sensor_Data,841,Not_Encrypted,Nurse,49.49,0.583,7.98,Verified
8070,2024-11-05 06:26:52.649443,Medical_Record,979,Encrypted,Nurse,62.7,0.346,8.05,Verified
8071,2024-11-05 06:27:02.649443,Sensor_Data,488,Not_Encrypted,Doctor,50.08,0.768,10.91,Verified
8072,2024-11-05 06:27:12.649443,Sensor_Data,943,Encrypted,Nurse,35.19,0.538,8.33,Verified
8073,2024-11-05 06:27:22.649443,Sensor_Data,842,Not_Encrypted,Admin,66.7,0.604,11.63,Corrupted
8074,2024-11-05 06:27:32.649443,Sensor_Data,769,Not_Encrypted,Nurse,49.19,0.472,8.0,Verified
8075,2024-11-05 06:27:42.649443,Medical_Record,484,Not_Encrypted,Nurse,59.77,0.381,8.22,Verified
8076,2024-11-05 06:27:52.649443,Medical_Record,765,Not_Encrypted,Nurse,50.2,0.493,7.74,Verified
8077,2024-11-05 06:28:02.649443,Sensor_Data,210,Not_Encrypted,Doctor,55.66,0.528,13.0,Verified
8078,2024-11-05 06:28:12.649443,Medical_Record,85,Not_Encrypted,Admin,45.63,0.462,11.94,Verified
8079,2024-11-05 06:28:22.649443,Medical_Record,92,Encrypted,Nurse,53.23,0.4,10.3,Verified
8080,2024-11-05 06:28:32.649443,Sensor_Data,375,Not_Encrypted,Admin,46.6,0.625,8.65,Verified
8081,2024-11-05 06:28:42.649443,Sensor_Data,809,Not_Encrypted,Admin,43.43,0.364,7.07,Verified
8082,2024-11-05 06:28:52.649443,Sensor_Data,678,Not_Encrypted,Nurse,37.65,0.564,9.03,Verified
8083,2024-11-05 06:29:02.649443,Sensor_Data,756,Encrypted,Doctor,59.82,0.53,10.94,Verified
8084,2024-11-05 06:29:12.649443,Medical_Record,879,Encrypted,Nurse,33.34,0.593,4.24,Verified
8085,2024-11-05 06:29:22.649443,Sensor_Data,687,Encrypted,Nurse,62.56,0.56,9.52,Verified
8086,2024-11-05 06:29:32.649443,Sensor_Data,787,Encrypted,Nurse,36.74,0.63,12.35,Verified
8087,2024-11-05 06:29:42.649443,Sensor_Data,50,Not_Encrypted,Admin,58.11,0.45,12.95,Verified
8088,2024-11-05 06:29:52.649443,Sensor_Data,356,Encrypted,Admin,44.96,0.572,11.59,Corrupted
8089,2024-11-05 06:30:02.649443,Sensor_Data,760,Encrypted,Admin,51.1,0.425,10.45,Verified
